date,ticker,adj_close,spy_adj_close,ratio_value,weekly_ratio,has_adj_close,has_ratio,observation_index,valid_ratio_index,current_block_high,current_block_low,prior_block_high,prior_block_low,high_delta,low_delta,direction,classification_ready
2018-08-31,XLRE,26.04312896728516,257.6962585449219,0.1010613390909798,0.1010613390909798,True,True,452,152.0,0.1031354131653345,0.100797114659745,0.1025049834698576,0.0999419682939997,0.0006304296954769,0.0008551463657452,HH/HL,True
2018-08-31,XLU,20.972532272338867,257.6962585449219,0.0813846983683812,0.0813846983683812,True,True,452,452.0,0.0845111302110224,0.0813846983683812,0.0830453648350898,0.0826136166187082,0.0014657653759325,-0.0012289182503269,TRANSITION,True
2018-08-31,XLV,81.28287506103516,257.6962585449219,0.3154212463929345,0.3154212463929345,True,True,452,452.0,0.3154379287429161,0.3124065029338091,0.3125481610152186,0.3061657771256436,0.0028897677276975,0.0062407258081655,HH/HL,True
2018-08-31,XLY,54.317604064941406,257.6962585449219,0.2107815005605628,0.2107815005605628,True,True,452,452.0,0.2107815005605628,0.2065137411419688,0.2107037181726092,0.2063776594593674,7.778238795361214e-05,0.0001360816826014,HH/HL,True
2018-09-07,XLB,25.187280654907227,255.2907257080078,0.0986611659513065,0.0986611659513065,True,True,453,453.0,0.0989430880819969,0.0982207842645908,0.101374817874022,0.0996985298233255,-0.0024317297920251,-0.0014777455587347,LH/LL,True
2018-09-07,XLC,44.210235595703125,255.2907257080078,0.173176034785804,0.173176034785804,True,True,453,12.0,0.1796246837537544,0.173176034785804,0.1899943337434336,0.1801489122073448,-0.0103696499896792,-0.0069728774215407,LH/LL,True
2018-09-07,XLE,25.874711990356445,255.2907257080078,0.1013539051158129,0.1013539051158129,True,True,453,453.0,0.1038088932494972,0.1013539051158129,0.1090289268553729,0.1062283341727258,-0.0052200336058756,-0.0048744290569129,LH/LL,True
2018-09-07,XLF,24.428455352783203,255.2907257080078,0.0956887692846452,0.0956887692846452,True,True,453,453.0,0.0959961554543835,0.0947955375476466,0.0970997096551674,0.0957240414428984,-0.0011035542007838,-0.0009285038952518,LH/LL,True
2018-09-07,XLI,68.07843017578125,255.2907257080078,0.2666702050651337,0.2666702050651337,True,True,453,453.0,0.2666702050651337,0.2625125071187992,0.2669767554934655,0.262054861082528,-0.0003065504283317,0.0004576460362711,TRANSITION,True
2018-09-07,XLK,34.17881774902344,255.2907257080078,0.1338819404983631,0.1338819404983631,True,True,453,453.0,0.1362733268349804,0.1338819404983631,0.1357459504765857,0.1336050153369727,0.0005273763583946,0.0002769251613904,HH/HL,True
2018-09-07,XLP,44.15945053100586,255.2907257080078,0.1729771044699595,0.1729771044699595,True,True,453,453.0,0.1766047815066224,0.1695028570528544,0.175158683972396,0.1720380317623823,0.0014460975342263,-0.0025351747095279,TRANSITION,True
2018-09-07,XLRE,25.727685928344727,255.2907257080078,0.1007779889261277,0.1007779889261277,True,True,453,153.0,0.1031354131653345,0.1007779889261277,0.1025049834698576,0.0999419682939997,0.0006304296954769,0.0008360206321279,HH/HL,True
2018-09-07,XLU,21.21963691711425,255.2907257080078,0.0831194978127975,0.0831194978127975,True,True,453,453.0,0.0845111302110224,0.0813846983683812,0.0830453648350898,0.0826136166187082,0.0014657653759325,-0.0012289182503269,TRANSITION,True
2018-09-07,XLV,81.08139038085938,255.2907257080078,0.3176041360530946,0.3176041360530946,True,True,453,453.0,0.3176041360530946,0.315379135250408,0.3125481610152186,0.3061657771256436,0.005055975037876,0.0092133581247644,HH/HL,True
2018-09-07,XLY,53.681297302246094,255.2907257080078,0.2102751565039021,0.2102751565039021,True,True,453,453.0,0.2107815005605628,0.2065137411419688,0.2098128021012414,0.2063776594593674,0.0009686984593214,0.0001360816826014,HH/HL,True
2018-09-14,XLB,25.370912551879883,258.2023010253906,0.0982598236000422,0.0982598236000422,True,True,454,454.0,0.0989430880819969,0.0982207842645908,0.101374817874022,0.0986120538451064,-0.0024317297920251,-0.0003912695805156,LH/LL,True
2018-09-14,XLC,44.85002136230469,258.2023010253906,0.1737010909050508,0.1737010909050508,True,True,454,13.0,0.1796246837537544,0.173176034785804,0.1817569459343065,0.1781269903697611,-0.002132262180552,-0.004950955583957,LH/LL,True
2018-09-14,XLE,26.393617630004883,258.2023010253906,0.1022206910054199,0.1022206910054199,True,True,454,454.0,0.1038088932494972,0.1013539051158129,0.1090289268553729,0.1019901270423507,-0.0052200336058756,-0.0006362219265378,LH/LL,True
2018-09-14,XLF,24.342220306396484,258.2023010253906,0.0942757683015488,0.0942757683015488,True,True,454,454.0,0.0956887692846452,0.0942757683015488,0.0970997096551674,0.0959541700010235,-0.0014109403705221,-0.0016784016994747,LH/LL,True
2018-09-14,XLI,69.37699890136719,258.2023010253906,0.2686924114380565,0.2686924114380565,True,True,454,454.0,0.2686924114380565,0.2625125071187992,0.2669767554934655,0.262054861082528,0.0017156559445909,0.0004576460362711,HH/HL,True
2018-09-14,XLK,34.810546875,258.2023010253906,0.1348188871158699,0.1348188871158699,True,True,454,454.0,0.1362733268349804,0.1338819404983631,0.1349647793569405,0.1336050153369727,0.0013085474780398,0.0002769251613904,HH/HL,True
2018-09-14,XLP,44.4762077331543,258.2023010253906,0.1722533360722477,0.1722533360722477,True,True,454,454.0,0.1729771044699595,0.1695028570528544,0.1766047815066224,0.1720380317623823,-0.0036276770366628,-0.0025351747095279,LH/LL,True
2018-09-14,XLRE,25.835405349731445,258.2023010253906,0.100058772703156,0.100058772703156,True,True,454,154.0,0.1012617563785107,0.100058772703156,0.1031354131653345,0.0999419682939997,-0.0018736567868238,0.0001168044091562,TRANSITION,True
2018-09-14,XLU,21.298080444335938,258.2023010253906,0.0824860210763248,0.0824860210763248,True,True,454,454.0,0.0831194978127975,0.0813846983683812,0.0845111302110224,0.0826523849195628,-0.0013916323982249,-0.0012676865511815,LH/LL,True
2018-09-14,XLV,81.93993377685547,258.2023010253906,0.3173478061638103,0.3173478061638103,True,True,454,454.0,0.3176041360530946,0.3154212463929345,0.315379135250408,0.3084812600744611,0.0022250008026866,0.0069399863184734,HH/HL,True
2018-09-14,XLY,54.30366134643555,258.2023010253906,0.2103143973960771,0.2103143973960771,True,True,454,454.0,0.2107815005605628,0.2090853215405582,0.2082875295599766,0.2063776594593674,0.0024939710005862,0.0027076620811908,HH/HL,True
2018-09-21,XLB,25.98516845703125,260.36083984375,0.0998044424523507,0.0998044424523507,True,True,455,455.0,0.0998044424523507,0.0982207842645908,0.1005785958977073,0.0986120538451064,-0.0007741534453565,-0.0003912695805156,LH/LL,True
2018-09-21,XLC,45.13875198364258,260.36083984375,0.173369973805322,0.173369973805322,True,True,455,14.0,0.1769566794498135,0.173176034785804,0.1817569459343065,0.1781269903697611,-0.0048002664844929,-0.004950955583957,LH/LL,True
2018-09-21,XLE,26.87571907043457,260.36083984375,0.1032248900662767,0.1032248900662767,True,True,455,455.0,0.1032248900662767,0.1013539051158129,0.1064641250520111,0.1019901270423507,-0.0032392349857343,-0.0006362219265378,LH/LL,True
2018-09-21,XLF,24.891939163208008,260.36083984375,0.0956055418247474,0.0956055418247474,True,True,455,455.0,0.0956887692846452,0.0942757683015488,0.0963190603879502,0.0954146648574526,-0.0006302911033049,-0.0011388965559038,LH/LL,True
2018-09-21,XLI,70.5321044921875,260.36083984375,0.2709013557281342,0.2709013557281342,True,True,455,455.0,0.2709013557281342,0.2625125071187992,0.2645038218114555,0.262054861082528,0.0063975339166786,0.0004576460362711,HH/HL,True
2018-09-21,XLK,34.7747688293457,260.36083984375,0.1335637450325288,0.1335637450325288,True,True,455,455.0,0.1362733268349804,0.1335637450325288,0.1351978670885376,0.1341832937397484,0.0010754597464427,-0.0006195487072196,TRANSITION,True
2018-09-21,XLP,45.00301742553711,260.36083984375,0.1728486413415501,0.1728486413415501,True,True,455,455.0,0.1729771044699595,0.1695028570528544,0.1766047815066224,0.1720380317623823,-0.0036276770366628,-0.0025351747095279,LH/LL,True
2018-09-21,XLRE,25.773849487304688,260.36083984375,0.0989928036135246,0.0989928036135246,True,True,455,155.0,0.1010613390909798,0.0989928036135246,0.1031354131653345,0.100797114659745,-0.0020740740743547,-0.0018043110462204,LH/LL,True
2018-09-21,XLU,20.998823165893555,260.36083984375,0.0806527708947918,0.0806527708947918,True,True,455,455.0,0.0831194978127975,0.0806527708947918,0.0845111302110224,0.0825768908483725,-0.0013916323982249,-0.0019241199535807,LH/LL,True
2018-09-21,XLV,82.91019439697266,260.36083984375,0.3184434127909921,0.3184434127909921,True,True,455,455.0,0.3184434127909921,0.3154212463929345,0.3154379287429161,0.3124065029338091,0.0030054840480759,0.0030147434591253,HH/HL,True
2018-09-21,XLY,54.46596145629883,260.36083984375,0.2091941379855181,0.2091941379855181,True,True,455,455.0,0.2107815005605628,0.2091941379855181,0.2090853215405582,0.2063776594593674,0.0016961790200046,0.0028164785261507,HH/HL,True
2018-09-28,XLB,24.85668563842773,259.2284240722656,0.0958871918748323,0.0958871918748323,True,True,456,456.0,0.0998044424523507,0.0958871918748323,0.0996985298233255,0.0982207842645908,0.0001059126290252,-0.0023335923897584,TRANSITION,True
2018-09-28,XLC,45.55715560913086,259.2284240722656,0.1757413592748255,0.1757413592748255,True,True,456,15.0,0.1757413592748255,0.173176034785804,0.1817569459343065,0.1769566794498135,-0.0060155866594809,-0.0037806446640094,LH/LL,True
2018-09-28,XLE,27.104755401611328,259.2284240722656,0.1045593495335807,0.1045593495335807,True,True,456,456.0,0.1045593495335807,0.1013539051158129,0.1064641250520111,0.1019901270423507,-0.0019047755184303,-0.0006362219265378,LH/LL,True
2018-09-28,XLF,23.887252807617188,259.2284240722656,0.0921475061737754,0.0921475061737754,True,True,456,456.0,0.0956887692846452,0.0921475061737754,0.0959961554543835,0.0947955375476466,-0.0003073861697382,-0.0026480313738711,LH/LL,True
2018-09-28,XLI,69.12147521972656,259.2284240722656,0.2666431178104814,0.2666431178104814,True,True,456,456.0,0.2709013557281342,0.2666431178104814,0.2645038218114555,0.262054861082528,0.0063975339166786,0.0045882567279533,HH/HL,True
2018-09-28,XLK,35.11036682128906,259.2284240722656,0.1354418094656984,0.1354418094656984,True,True,456,456.0,0.1354418094656984,0.1335637450325288,0.1362733268349804,0.1342854876332797,-0.0008315173692819,-0.0007217426007508,LH/LL,True
2018-09-28,XLP,44.11147689819336,259.2284240722656,0.170164506674223,0.170164506674223,True,True,456,456.0,0.1729771044699595,0.170164506674223,0.1766047815066224,0.1695028570528544,-0.0036276770366628,0.0006616496213686,TRANSITION,True
2018-09-28,XLRE,25.35400390625,259.2284240722656,0.0978056476522112,0.0978056476522112,True,True,456,156.0,0.1007779889261277,0.0978056476522112,0.1031354131653345,0.100797114659745,-0.0023574242392068,-0.0029914670075338,LH/LL,True
2018-09-28,XLU,20.83656311035156,259.2284240722656,0.0803791605219299,0.0803791605219299,True,True,456,456.0,0.0831194978127975,0.0803791605219299,0.0845111302110224,0.0813846983683812,-0.0013916323982249,-0.0010055378464513,LH/LL,True
2018-09-28,XLV,83.6841812133789,259.2284240722656,0.3228202366807202,0.3228202366807202,True,True,456,456.0,0.3228202366807202,0.3173478061638103,0.3154379287429161,0.3124065029338091,0.007382307937804,0.0049413032300011,HH/HL,True
2018-09-28,XLY,54.60572052001953,259.2284240722656,0.2106471183298826,0.2106471183298826,True,True,456,456.0,0.2106471183298826,0.2091941379855181,0.2107815005605628,0.2065137411419688,-0.0001343822306802,0.0026803968435493,TRANSITION,True
2018-10-05,XLB,24.732250213623047,256.6425170898437,0.0963684836560613,0.0963684836560613,True,True,457,457.0,0.0998044424523507,0.0958871918748323,0.0989430880819969,0.0982207842645908,0.0008613543703538,-0.0023335923897584,TRANSITION,True
2018-10-05,XLC,44.46006393432617,256.6425170898437,0.1732373280876211,0.1732373280876211,True,True,457,16.0,0.1757413592748255,0.1732373280876211,0.1796246837537544,0.173176034785804,-0.0038833244789288,6.129330181708914e-05,TRANSITION,True
2018-10-05,XLE,27.612924575805664,256.6425170898437,0.1075929463633616,0.1075929463633616,True,True,457,457.0,0.1075929463633616,0.1022206910054199,0.1038088932494972,0.1013539051158129,0.0037840531138643,0.000866785889607,HH/HL,True
2018-10-05,XLF,24.25101661682129,256.6425170898437,0.0944933711366759,0.0944933711366759,True,True,457,457.0,0.0956055418247474,0.0921475061737754,0.0959961554543835,0.0947955375476466,-0.0003906136296361,-0.0026480313738711,LH/LL,True
2018-10-05,XLI,69.5887451171875,256.6425170898437,0.2711504933254155,0.2711504933254155,True,True,457,457.0,0.2711504933254155,0.2666431178104814,0.2666702050651337,0.2625125071187992,0.0044802882602817,0.0041306106916821,HH/HL,True
2018-10-05,XLK,34.31334686279297,256.6425170898437,0.133700944223442,0.133700944223442,True,True,457,457.0,0.1354418094656984,0.1335637450325288,0.1362733268349804,0.1338819404983631,-0.0008315173692819,-0.0003181954658343,LH/LL,True
2018-10-05,XLP,43.71068572998047,256.6425170898437,0.1703173980119534,0.1703173980119534,True,True,457,457.0,0.1728486413415501,0.170164506674223,0.1766047815066224,0.1695028570528544,-0.0037561401650723,0.0006616496213686,TRANSITION,True
2018-10-05,XLRE,24.685359954833984,256.6425170898437,0.0961857771453835,0.0961857771453835,True,True,457,157.0,0.100058772703156,0.0961857771453835,0.1031354131653345,0.1007779889261277,-0.0030766404621785,-0.0045922117807442,LH/LL,True
2018-10-05,XLU,21.224401473999023,256.6425170898437,0.0827002544810956,0.0827002544810956,True,True,457,457.0,0.0827002544810956,0.0803791605219299,0.0845111302110224,0.0813846983683812,-0.0018108757299268,-0.0010055378464513,LH/LL,True
2018-10-05,XLV,82.92778778076172,256.6425170898437,0.3231256797241079,0.3231256797241079,True,True,457,457.0,0.3231256797241079,0.3173478061638103,0.3176041360530946,0.315379135250408,0.0055215436710132,0.0019686709134023,HH/HL,True
2018-10-05,XLY,52.28583526611328,256.6425170898437,0.2037302153166204,0.2037302153166204,True,True,457,457.0,0.2106471183298826,0.2037302153166204,0.2107815005605628,0.2065137411419688,-0.0001343822306802,-0.0027835258253484,LH/LL,True
2018-10-12,XLB,23.067419052124023,246.058334350586,0.0937477655979633,0.0937477655979633,True,True,458,458.0,0.0998044424523507,0.0937477655979633,0.0989430880819969,0.0982207842645908,0.0008613543703538,-0.0044730186666274,TRANSITION,True
2018-10-12,XLC,43.111942291259766,246.058334350586,0.1752102500614082,0.1752102500614082,True,True,458,17.0,0.1757413592748255,0.1732373280876211,0.1796246837537544,0.173176034785804,-0.0038833244789288,6.129330181708914e-05,TRANSITION,True
2018-10-12,XLE,26.12419891357422,246.058334350586,0.1061707541121214,0.1061707541121214,True,True,458,458.0,0.1075929463633616,0.1032248900662767,0.1038088932494972,0.1013539051158129,0.0037840531138643,0.0018709849504638,HH/HL,True
2018-10-12,XLF,22.891223907470703,246.058334350586,0.0930316949754487,0.0930316949754487,True,True,458,458.0,0.0956055418247474,0.0921475061737754,0.0956887692846452,0.0942757683015488,-8.322745989780556e-05,-0.0021282621277733,LH/LL,True
2018-10-12,XLI,65.1540298461914,246.058334350586,0.2647909895763148,0.2647909895763148,True,True,458,458.0,0.2711504933254155,0.2647909895763148,0.2686924114380565,0.2625125071187992,0.002458081887359,0.0022784824575156,HH/HL,True
2018-10-12,XLK,33.012969970703125,246.058334350586,0.1341672496395345,0.1341672496395345,True,True,458,458.0,0.1354418094656984,0.1335637450325288,0.1362733268349804,0.1338819404983631,-0.0008315173692819,-0.0003181954658343,LH/LL,True
2018-10-12,XLP,42.84366989135742,246.058334350586,0.174119970390084,0.174119970390084,True,True,458,458.0,0.174119970390084,0.170164506674223,0.1729771044699595,0.1695028570528544,0.0011428659201244,0.0006616496213686,HH/HL,True
2018-10-12,XLRE,23.954519271850582,246.058334350586,0.0973530091353052,0.0973530091353052,True,True,458,158.0,0.0989928036135246,0.0961857771453835,0.1012617563785107,0.100058772703156,-0.0022689527649861,-0.0038729955577724,LH/LL,True
2018-10-12,XLU,20.955291748046875,246.058334350586,0.0851639177488278,0.0851639177488278,True,True,458,458.0,0.0851639177488278,0.0803791605219299,0.0831194978127975,0.0813846983683812,0.0020444199360303,-0.0010055378464513,TRANSITION,True
2018-10-12,XLV,80.0958251953125,246.058334350586,0.325515595343303,0.325515595343303,True,True,458,458.0,0.325515595343303,0.3184434127909921,0.3176041360530946,0.3154212463929345,0.0079114592902083,0.0030221663980575,HH/HL,True
2018-10-12,XLY,50.53428649902344,246.058334350586,0.2053752279206351,0.2053752279206351,True,True,458,458.0,0.2106471183298826,0.2037302153166204,0.2107815005605628,0.2090853215405582,-0.0001343822306802,-0.0053551062239378,LH/LL,True
2018-10-19,XLB,22.784217834472656,246.3258056640625,0.0924962683996885,0.0924962683996885,True,True,459,459.0,0.0963684836560613,0.0924962683996885,0.0998044424523507,0.0982207842645908,-0.0034359587962894,-0.0057245158649023,LH/LL,True
2018-10-19,XLC,43.43734359741211,246.3258056640625,0.1763410190836914,0.1763410190836914,True,True,459,18.0,0.1763410190836914,0.1732373280876211,0.1769566794498135,0.173176034785804,-0.000615660366122,6.129330181708914e-05,TRANSITION,True
2018-10-19,XLE,25.59813499450684,246.3258056640625,0.1039198265301419,0.1039198265301419,True,True,459,459.0,0.1075929463633616,0.1039198265301419,0.1032248900662767,0.1013539051158129,0.0043680562970848,0.002565921414329,HH/HL,True
2018-10-19,XLF,23.09909439086914,246.3258056640625,0.0937745614130722,0.0937745614130722,True,True,459,459.0,0.0944933711366759,0.0921475061737754,0.0956887692846452,0.0942757683015488,-0.0011953981479693,-0.0021282621277733,LH/LL,True
2018-10-19,XLI,64.51923370361328,246.3258056640625,0.2619264089268998,0.2619264089268998,True,True,459,459.0,0.2711504933254155,0.2619264089268998,0.2709013557281342,0.2625125071187992,0.0002491375972813,-0.0005860981918994,TRANSITION,True
2018-10-19,XLK,32.63076400756836,246.3258056640625,0.1324699372020728,0.1324699372020728,True,True,459,459.0,0.1354418094656984,0.1324699372020728,0.1362733268349804,0.1335637450325288,-0.0008315173692819,-0.0010938078304559,LH/LL,True
2018-10-19,XLP,44.73310852050781,246.3258056640625,0.1816013892653802,0.1816013892653802,True,True,459,459.0,0.1816013892653802,0.170164506674223,0.1729771044699595,0.1695028570528544,0.0086242847954206,0.0006616496213686,HH/HL,True
